story_id,evaluator_code,condition,ai_used_actual,ai_guess_percent,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future
e4c02406-fa7c-46e9-9c59-870be139319d,u1iro3iy,human_1AI,0.0,60.0,5.0,5.0,4.0,8.0,6.0,6.0,6.0,6.0,1.0,1.0,5.0,3.0
4bf14b3e-f54f-412f-91f0-e218adf085dc,5abbychi,human_5AI,1.0,89.0,4.0,8.0,7.0,3.0,6.0,7.0,8.0,9.0,1.0,1.0,7.0,8.0
193a1464-fc8a-42ab-8848-e0688af7e0fd,al292jhs,human_1AI,1.0,90.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,6.0,1.0
071b8067-56fe-44c0-89db-6fb7db2783ee,fbc0hyzk,human_1AI,1.0,20.0,4.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,vt2oivfb,human_1AI,1.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,6.0,2.0,4.0,1.0,3.0,2.0
85b548af-6c23-4d18-a400-7196d80c4462,ocmdhkl6,human_5AI,1.0,64.0,6.0,6.0,5.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
ce0263cc-b96f-4196-96d0-2d3aa043f53e,vqi202u5,human,0.0,40.0,5.0,6.0,4.0,8.0,5.0,5.0,7.0,7.0,2.0,1.0,6.0,2.0
74655c74-6359-4c3b-8289-426d98d20e9d,dk858fal,human,0.0,3.0,7.0,1.0,1.0,8.0,3.0,3.0,4.0,4.0,8.0,1.0,1.0,1.0
14f3d216-232c-4b68-9554-3d70e1fc0140,iz9t2t7p,human,0.0,74.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0
6b6d97bc-5b30-4643-a572-f4ff2e2ec973,1a80vvtk,human_5AI,0.0,74.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,3.0,2.0,4.0,3.0
bb98a823-47ad-449f-b573-2dadd99d20c4,v4n9ix0y,human_1AI,1.0,62.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,r1t1mtrr,human_1AI,0.0,25.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,1.0,1.0,5.0,1.0
da4f173d-16e5-4c97-9a77-fcb435984ddd,oi9ssdqm,human_5AI,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,ff19xvks,human_5AI,1.0,100.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,kfly4ihg,human_1AI,1.0,59.0,6.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,3.0,2.0,6.0,5.0
618dc56e-43c8-43b5-9474-219ab21edbfd,oj3mnrju,human_1AI,0.0,30.0,6.0,4.0,6.0,9.0,3.0,3.0,5.0,3.0,3.0,4.0,7.0,1.0
b2d37afa-9911-41d6-997f-6d7369f1d6f2,npeeivlh,human_1AI,1.0,20.0,7.0,6.0,3.0,7.0,6.0,2.0,3.0,4.0,4.0,1.0,6.0,2.0
79e28a95-7e95-4bb2-85d2-25325aa5ff88,77n27jug,human,0.0,12.0,6.0,6.0,5.0,8.0,6.0,7.0,6.0,6.0,2.0,8.0,8.0,7.0
448d41f3-9b57-44f1-9ac9-c3f608e284ff,rbzs38qv,human_5AI,1.0,10.0,5.0,5.0,5.0,6.0,4.0,2.0,6.0,3.0,2.0,2.0,7.0,6.0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,d5wl3kqe,human_1AI,1.0,60.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,2.0,2.0,1.0,5.0,1.0
4e131c0a-d3c7-4c1d-b19b-00eec13972db,48zggt01,human_5AI,1.0,90.0,5.0,4.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0,1.0,3.0,4.0
db6630b5-29db-4042-b79f-beb5e5dc81d1,3psaazzg,human_5AI,1.0,74.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0
a0e70cc9-d661-4237-ab6e-692c99397d06,k70h7yc7,human_5AI,0.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,1.0,1.0,7.0,1.0
3cfc0142-ef2a-4a44-a484-a18567bad980,sptmnxsa,human_5AI,1.0,20.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,1.0,5.0,5.0,5.0
92aeebce-c4f4-4c12-bcfe-787e838884ea,op0ol1n7,human_1AI,0.0,69.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,8.0,1.0,1.0,1.0
eed9ba9d-ab2b-4aab-96bc-782243ff1f06,mdek62aj,human_1AI,1.0,14.0,8.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,1.0,7.0,2.0
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,e5dgprq7,human,0.0,24.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,7.0,6.0
b202956d-95f3-46da-8ce7-478d6ad45201,wb55k9bn,human_5AI,0.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,8.0
84184ee1-7a24-4886-aaf7-420b19187f40,ql9dc15n,human,0.0,46.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,3.0,2.0,6.0,4.0
62cdfece-43dd-451a-80d4-98182ab75885,q9m9jdoq,human_1AI,0.0,10.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,8.0,2.0,1.0,2.0,2.0
1c26bad9-2258-47f1-9858-ae9efc313b28,tj0qofgu,human,0.0,67.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,8.0,2.0,2.0,4.0
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,zrhw1gh6,human_1AI,1.0,50.0,3.0,2.0,3.0,5.0,7.0,6.0,4.0,6.0,5.0,3.0,1.0,2.0
bd71b316-74a6-467c-abe6-cf0ae664ee76,jdpqueuq,human,0.0,0.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,xvwl6ixk,human,0.0,100.0,7.0,8.0,6.0,7.0,6.0,8.0,5.0,5.0,4.0,1.0,5.0,4.0
d66d4109-fa0d-437d-9c8e-c69759aaf368,oas4arzu,human_1AI,0.0,55.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,5.0,1.0,3.0,2.0
d4b9806e-ef03-4992-b102-4f39bec52e1e,fu5e5wf2,human_1AI,0.0,89.0,1.0,1.0,1.0,7.0,4.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0
f339a280-e835-4165-be41-5cda6fb1604f,h6rw1f8g,human,0.0,50.0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,3.0,2.0,7.0,6.0
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,wd3b9k2b,human_5AI,1.0,62.0,6.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,2.0,3.0,5.0,5.0
3d2c8b8e-a782-4b21-979f-43ca387d98ce,hztmkpye,human,0.0,35.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,1.0,1.0,6.0,2.0
dabe869d-79d8-4c82-9350-5e4ebd0806c7,dxsq4paz,human,0.0,50.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0
5587d7fa-61be-4e15-8227-f08cf8dd0e38,ag5tzei9,human,0.0,100.0,6.0,5.0,5.0,7.0,8.0,7.0,7.0,7.0,2.0,3.0,8.0,8.0
270782bb-1a25-4a39-9a85-75c8d6a74874,gj1ls51u,human_1AI,1.0,63.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,8.0,1.0,1.0,1.0
28e46f82-e84e-47fd-8d5a-3037d19a7f36,v3wpwyhr,human_5AI,1.0,25.0,2.0,2.0,2.0,5.0,6.0,6.0,5.0,6.0,4.0,2.0,3.0,1.0
e602b9cf-3fbb-439d-b029-eb15d83a29df,6qywncmf,human_1AI,0.0,87.0,3.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,3.0,2.0,3.0,3.0
f3a6d784-763f-41fb-b889-11f2bcba72d7,0f58nhzy,human,0.0,14.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,8.0,7.0,1.0,1.0,1.0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,m46iyngj,human_5AI,1.0,25.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,1.0,6.0,7.0
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,rfe7x7ut,human_1AI,0.0,30.0,4.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,5.0,2.0,4.0,6.0
40170aeb-ede7-4021-a39c-ad6a5da1c5ee,aux3ljfw,human_5AI,1.0,49.0,2.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0
fb4a7a93-0dcb-462d-9b64-92428dc44a45,vfwyjhk4,human,0.0,5.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,3.0,1.0,4.0,1.0
12734b48-37d5-4495-97ab-3cdda6b4b0bc,a7ex2kjx,human_5AI,0.0,50.0,2.0,2.0,3.0,7.0,6.0,8.0,5.0,3.0,4.0,2.0,1.0,2.0
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,ri529his,human_1AI,1.0,17.0,2.0,2.0,2.0,7.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0
3d0653a6-eab4-418c-bc06-25f06fe8614e,5xpkrjz6,human,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
39bb06b9-5386-4081-addd-8216cb497a4c,vrskb6hh,human,0.0,31.0,6.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,2.0,1.0,8.0,3.0
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,bpz3b6k9,human_1AI,1.0,58.0,4.0,4.0,3.0,7.0,7.0,6.0,6.0,6.0,4.0,2.0,5.0,1.0
08605b08-d2d6-477f-90da-eabbd616bb94,lhhpqpw1,human_1AI,1.0,75.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,8.0,1.0,1.0,1.0
927090d6-261c-47ed-87d1-6f1af46168f4,9yhz2tjn,human,0.0,12.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,1.0,4.0,5.0
fd55005f-2307-48da-950c-1de503579209,t0i00hyh,human,0.0,13.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,2.0,8.0,9.0,6.0
bd71b316-74a6-467c-abe6-cf0ae664ee76,tsb5q0uo,human,0.0,100.0,5.0,5.0,5.0,8.0,8.0,7.0,1.0,3.0,6.0,1.0,8.0,1.0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,ljg4ftvg,human_1AI,0.0,26.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,6.0,6.0,2.0,4.0,2.0
3330f40e-23dc-42c2-9cb9-716eb37faaa3,05h76ab1,human,0.0,20.0,2.0,1.0,1.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
09ed07b3-c272-4911-94c2-acf51d8ab921,cmytocmw,human_1AI,0.0,36.0,3.0,3.0,2.0,5.0,5.0,8.0,8.0,8.0,5.0,1.0,5.0,5.0
a610f7e4-a9a3-428d-8f5c-100f37d872e2,fpnxmzhu,human_5AI,1.0,59.0,5.0,5.0,4.0,7.0,7.0,5.0,6.0,6.0,4.0,4.0,4.0,1.0
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,o52wq9jj,human_1AI,0.0,50.0,2.0,3.0,2.0,7.0,1.0,4.0,2.0,5.0,6.0,1.0,1.0,1.0
971f10d3-df07-40be-903a-6294cf6fefb0,tfraclac,human_5AI,1.0,1.0,7.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,3.0,2.0,8.0,5.0
270782bb-1a25-4a39-9a85-75c8d6a74874,6r5my7yy,human_1AI,1.0,0.0,7.0,8.0,8.0,9.0,3.0,2.0,6.0,7.0,1.0,1.0,6.0,3.0
b7c28702-7a1c-4e82-9b92-4422a60440d0,5h6f1e9z,human_1AI,0.0,50.0,4.0,4.0,4.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,1.0
828c7ca4-abbc-407e-8afc-75d188bb2454,o0klwpwo,human_1AI,1.0,75.0,2.0,2.0,2.0,7.0,5.0,6.0,1.0,3.0,8.0,1.0,1.0,1.0
d66d4109-fa0d-437d-9c8e-c69759aaf368,ah41htgu,human_1AI,0.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,1.0,5.0
37f088e5-ab58-4234-bdd3-e77835d3504b,4fl91ovf,human_5AI,1.0,4.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,3.0,7.0,2.0,2.0,2.0
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,rtzumpd3,human_5AI,1.0,0.0,3.0,3.0,4.0,7.0,6.0,6.0,5.0,6.0,5.0,3.0,2.0,2.0
45a6c2ee-e4d1-4de4-97ae-68358cd61b78,ohcyl88p,human_1AI,0.0,81.0,6.0,4.0,4.0,7.0,3.0,4.0,3.0,8.0,6.0,1.0,3.0,7.0
5102b823-e4db-4306-a745-05bbd0092dbd,wmib7o6r,human_1AI,1.0,2.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,1.0,2.0,9.0,6.0
3a9e5a23-f1ea-430b-a934-62ee3e724008,dlonbcko,human_5AI,1.0,85.0,3.0,3.0,2.0,6.0,5.0,7.0,2.0,2.0,6.0,1.0,5.0,1.0
173c7706-0e61-4620-9a0e-3df8bbfa845c,ytdxw23d,human,0.0,11.0,2.0,2.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
d0a5d8c4-a5d8-42e4-9e98-657545cec815,vqvm7ays,human,0.0,50.0,5.0,8.0,8.0,9.0,5.0,4.0,8.0,8.0,1.0,7.0,8.0,1.0
3e5480ae-186e-4ae5-84fa-45eff245ad5d,nqe9x81j,human_5AI,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0
ad294208-cc7b-4aa5-91f5-bba5d419f065,g1mz9r14,human_5AI,1.0,57.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,2.0,1.0,4.0,3.0
b2d37afa-9911-41d6-997f-6d7369f1d6f2,ztcfaig2,human_1AI,1.0,51.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,4.0,6.0,3.0
e4c02406-fa7c-46e9-9c59-870be139319d,r66sq8fn,human_1AI,0.0,0.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,6.0
01d340cd-bcca-4ef8-bd36-91c2a951b21f,55ibx2fu,human_5AI,1.0,0.0,6.0,5.0,5.0,8.0,6.0,6.0,6.0,5.0,3.0,1.0,5.0,4.0
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,s2mzqmc2,human_5AI,1.0,50.0,5.0,4.0,2.0,8.0,3.0,2.0,4.0,4.0,7.0,1.0,3.0,3.0
618dc56e-43c8-43b5-9474-219ab21edbfd,9n64p0zp,human_1AI,0.0,50.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,2.0,7.0,2.0
c1b8876a-b970-41aa-9978-40d4853f6373,enyvnpzy,human,0.0,35.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,1.0,4.0,3.0
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,tjnf78ba,human_5AI,1.0,50.0,4.0,5.0,6.0,6.0,4.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0
6e77a200-7836-4282-8447-30e9f4e8cfb7,opwqrxbt,human_5AI,1.0,75.0,2.0,3.0,2.0,7.0,8.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,ug08vjpw,human,0.0,76.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,8.0,2.0,3.0,3.0
4e131c0a-d3c7-4c1d-b19b-00eec13972db,vsedq4lm,human_5AI,1.0,60.0,1.0,1.0,1.0,9.0,9.0,9.0,2.0,4.0,7.0,1.0,1.0,1.0
5e433a7f-d48b-449b-8f30-35e205ee75dc,07fvcs6t,human_5AI,1.0,10.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,2.0,1.0,7.0,4.0
57ab2538-39e7-4d42-b6e6-ab38688d415d,9lred2i8,human_5AI,1.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,1.0,2.0,3.0
34bf225b-43e6-4cfb-8844-d52419dc4906,uasrcedz,human_5AI,1.0,37.0,6.0,6.0,1.0,6.0,5.0,1.0,7.0,7.0,2.0,1.0,4.0,3.0
9d30c190-47dd-42fd-915d-8795ec31e5c5,t1eo7aay,human,0.0,79.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0
3055442e-4c98-484d-a092-9838823ac08f,5x0jun41,human,0.0,75.0,3.0,3.0,3.0,8.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0
0700e775-44f7-47b9-aec5-078516a9032c,wt6o44cm,human,0.0,41.0,3.0,6.0,2.0,9.0,6.0,8.0,1.0,6.0,9.0,1.0,1.0,1.0
f7886106-14d7-4b51-bf73-7d011654222f,ypsdsift,human_5AI,1.0,76.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
e588666a-a560-466e-8494-aa64a1d06807,hymbzr4u,human_1AI,1.0,2.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,3.0
997db0f8-af39-4881-b5b2-1aa64dd16030,aw9bts7u,human,0.0,35.0,3.0,5.0,3.0,5.0,6.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0
fbc44a26-879c-4df3-ad22-8a4a79af4707,ege51nxh,human,0.0,72.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,5.0
0a711253-bdc8-4020-ae33-b658d33292ff,ttqwup5f,human_1AI,1.0,50.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8c492e79-5331-4a8a-b891-91bce6a361bb,50ucvh5k,human,0.0,0.0,8.0,7.0,6.0,9.0,6.0,5.0,9.0,8.0,1.0,1.0,1.0,1.0
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,er3krbnt,human_1AI,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0
86d1cfb8-1101-40a7-84eb-0c376feb0183,aze6aziw,human_5AI,0.0,84.0,6.0,7.0,7.0,4.0,6.0,6.0,3.0,4.0,6.0,2.0,2.0,2.0
a6567b33-5043-4d3a-8da9-22fb429dc352,xpauv7g5,human_5AI,0.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,2.0,6.0,7.0,1.0,1.0,1.0
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,tw8tnomm,human_5AI,1.0,48.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,4.0,5.0,1.0,4.0,1.0
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,lwsk7m2b,human_5AI,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,7.0,1.0,1.0,1.0
18693e2d-f85c-47f7-be15-b056183f0b66,fye2e0on,human_1AI,0.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,6.0,2.0,3.0,2.0
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,qjb53tr9,human_1AI,0.0,50.0,6.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,1.0,1.0,3.0,4.0
ba492bdd-2caa-4147-9af8-b10a96a28355,n69dj1da,human,0.0,66.0,1.0,1.0,1.0,8.0,2.0,5.0,3.0,3.0,7.0,1.0,1.0,1.0
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,79lcrl6a,human_1AI,1.0,25.0,6.0,6.0,2.0,8.0,7.0,7.0,5.0,7.0,6.0,1.0,5.0,6.0
94e2dbef-ba04-4efb-ad39-41260d0247bd,5ykcuul6,human_5AI,1.0,35.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,4.0
c1991637-c38f-4bae-8e06-6f0becdacfe3,h6wh6ii5,human_1AI,1.0,26.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,7.0,2.0,2.0,3.0
bf2e339f-0e64-466f-91ca-e9f1b26935d2,jsttsexw,human,0.0,100.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
6808d151-dca3-4897-8e05-1c8757b1b671,ej5fflk5,human_1AI,1.0,51.0,8.0,8.0,7.0,6.0,6.0,6.0,3.0,1.0,7.0,3.0,2.0,4.0
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,73h7p1tq,human_1AI,1.0,90.0,3.0,2.0,3.0,7.0,5.0,4.0,1.0,3.0,8.0,1.0,6.0,2.0
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,q52caddh,human_1AI,1.0,25.0,4.0,3.0,3.0,5.0,7.0,8.0,6.0,5.0,1.0,3.0,2.0,4.0
cdfdbcd2-e24f-4833-b950-18330c544d55,5r51wo9q,human_5AI,1.0,74.0,5.0,5.0,4.0,9.0,5.0,4.0,4.0,2.0,4.0,1.0,7.0,1.0
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,6idptirt,human_5AI,0.0,87.0,2.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,2.0,1.0,6.0,3.0
6de29543-7e86-4aee-b61e-3bbdf75cfacd,akdh3q0x,human,0.0,75.0,1.0,1.0,1.0,6.0,5.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,9z19wrzt,human,0.0,75.0,6.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,1.0,1.0,5.0,1.0
8f962717-825a-44d1-8c70-11e538b2e210,xro9007i,human_5AI,1.0,57.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,1.0,1.0,8.0,6.0
69151edb-e4da-4902-933d-283ed7cfea4e,1u14m0z2,human,0.0,73.0,4.0,4.0,4.0,6.0,4.0,3.0,3.0,2.0,7.0,2.0,5.0,4.0
db6630b5-29db-4042-b79f-beb5e5dc81d1,6mpwz2tm,human_5AI,1.0,30.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,7.0,1.0,3.0,4.0
7e679441-d793-4967-a395-60329e3067bc,s62pwkjc,human_1AI,1.0,56.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0
d1b64760-12b9-4490-98b4-d8d251bb4657,m32wg73n,human_5AI,1.0,85.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,8.0,1.0,1.0,1.0
487d8021-b059-428a-aa61-0ad8ca8220a8,103crvzd,human_1AI,0.0,51.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,3.0,2.0,6.0,7.0
448d41f3-9b57-44f1-9ac9-c3f608e284ff,bffyt9xq,human_5AI,1.0,50.0,4.0,4.0,4.0,6.0,6.0,6.0,3.0,4.0,3.0,2.0,8.0,2.0
3fb759ca-fc3c-4202-890f-db5b2ea26e75,qgkm2gza,human_1AI,0.0,74.0,1.0,1.0,3.0,9.0,6.0,6.0,5.0,5.0,1.0,5.0,5.0,1.0
35d478bf-e51f-4026-b27e-fcba99c5b541,pwfbe9se,human_1AI,0.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0,3.0
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,c4c9topa,human,0.0,82.0,3.0,4.0,4.0,7.0,6.0,8.0,6.0,4.0,5.0,1.0,6.0,2.0
84184ee1-7a24-4886-aaf7-420b19187f40,5x2gccf5,human,0.0,0.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0
34bf225b-43e6-4cfb-8844-d52419dc4906,vyi5wonc,human_5AI,1.0,25.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,3.0,1.0,4.0,5.0
f7fae410-ad69-4284-9c81-80ec3c85b011,yj4yrrj7,human_5AI,1.0,75.0,7.0,7.0,7.0,9.0,6.0,6.0,6.0,6.0,1.0,1.0,9.0,1.0
31384ef4-687b-40e9-b2b4-7d351e7a741d,l50l0t7u,human,0.0,100.0,5.0,5.0,5.0,3.0,7.0,7.0,6.0,2.0,4.0,1.0,1.0,5.0
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,wslbe503,human_5AI,1.0,65.0,6.0,7.0,2.0,8.0,8.0,9.0,6.0,5.0,4.0,1.0,3.0,1.0
f4d8edd5-9e4e-4273-878d-db2c27550afa,d2l4oj3u,human_5AI,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,8.0,1.0,1.0,1.0
173c7706-0e61-4620-9a0e-3df8bbfa845c,tk8842b0,human,0.0,90.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,5.0,3.0,1.0,2.0,6.0
f339a280-e835-4165-be41-5cda6fb1604f,omkbbhhe,human,0.0,25.0,2.0,3.0,3.0,7.0,5.0,5.0,5.0,6.0,6.0,1.0,2.0,4.0
e6b1242a-eb53-470a-bf9b-852426fba95b,d0ehlt6u,human,0.0,72.0,6.0,5.0,4.0,7.0,7.0,8.0,7.0,6.0,3.0,1.0,7.0,4.0
68b178f0-c784-469d-8357-bf71ba6b4137,rovngv1u,human_5AI,1.0,16.0,3.0,3.0,6.0,7.0,3.0,4.0,4.0,5.0,4.0,4.0,7.0,3.0
f7376258-d293-44f9-aa07-938361a4e1ee,368npmx2,human_1AI,0.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57ab2538-39e7-4d42-b6e6-ab38688d415d,3rnsl4ec,human_5AI,1.0,0.0,6.0,7.0,6.0,9.0,8.0,8.0,9.0,9.0,1.0,2.0,7.0,7.0
56908d7b-bb73-427c-a43d-618ff038e1f3,jduft0at,human_1AI,0.0,35.0,2.0,2.0,2.0,5.0,6.0,6.0,6.0,7.0,2.0,1.0,5.0,1.0
1ce297c5-c0a8-4f4e-838a-53de94b8c128,kpy7nhiw,human_1AI,1.0,50.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,4.0,4.0,8.0,7.0
a0e28bd7-e88a-44aa-b199-1e496a4f4cca,awxnuese,human_1AI,1.0,48.0,3.0,3.0,3.0,8.0,9.0,8.0,8.0,8.0,1.0,1.0,7.0,4.0
14f3d216-232c-4b68-9554-3d70e1fc0140,3jcw1x6s,human,0.0,0.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,7.0,5.0,1.0,1.0,5.0
