story_id,ai_used_actual,evaluator_code,post_authors_ideas,post_ownership,post_profit,post_ai_assist
f2d658e2-90c4-4942-813d-f4c063b84c93,0,ncqihdx0,8.0,8.0,0,23
74655c74-6359-4c3b-8289-426d98d20e9d,0,vbmtz4rs,8.0,8.0,0,86
288082eb-5ab6-456c-a2c8-5a548d12a42e,1,p5s4t26l,6.0,5.0,52,100
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,1,gaqvzf31,6.0,6.0,57,85
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,ankagdcl,1.0,1.0,5,96
08605b08-d2d6-477f-90da-eabbd616bb94,1,qh4ozi2t,1.0,1.0,68,0
d1b64760-12b9-4490-98b4-d8d251bb4657,1,t91lmri7,3.0,2.0,74,82
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,yxondqdg,9.0,9.0,0,75
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,z5jnci7q,8.0,9.0,100,60
618dc56e-43c8-43b5-9474-219ab21edbfd,0,65pzi6wb,8.0,8.0,97,1
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,1,6uoe5lln,6.0,5.0,48,64
5e433a7f-d48b-449b-8f30-35e205ee75dc,1,6yud49wm,5.0,5.0,3,4
92aeebce-c4f4-4c12-bcfe-787e838884ea,0,j1rwgdle,2.0,2.0,50,75
3330f40e-23dc-42c2-9cb9-716eb37faaa3,0,cmmava8w,8.0,8.0,0,82
2da7915a-c2cf-4289-962a-791300100a1a,1,tq3g1u4q,8.0,8.0,95,83
559cb1e5-020d-49d8-a63a-c090d7efcf68,0,mzwjxvwe,9.0,9.0,0,0
d85227b3-1de2-4df3-acec-18891baf76cd,0,mwitjlpd,9.0,9.0,0,5
631fc202-bbb7-401a-9357-274c10346008,1,zzf3dk4w,3.0,3.0,22,41
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,1,wopnsquf,3.0,8.0,80,80
17918fa7-6907-45ff-8929-406cc7a943ef,1,92gl13qd,3.0,3.0,32,84
52bf1e70-c9fd-4754-964b-953a0d21a17a,0,4soj25k6,9.0,9.0,0,42
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,14khcfx6,9.0,9.0,99,0
1037d4e2-3036-469d-89fc-b7d7baf79b29,1,z0pnrgfn,7.0,7.0,100,30
523680ae-3735-4a57-8e84-f7f0d6dba065,0,233xea8m,9.0,9.0,0,50
e6b1242a-eb53-470a-bf9b-852426fba95b,0,a2dq8rne,8.0,8.0,0,10
02bb7805-ba49-420a-be49-5f52f1d4b79e,1,4cg8kf0u,3.0,2.0,17,28
9c0c30d3-f782-4104-8f78-1f824c920485,1,zl07doqh,4.0,4.0,39,4
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,h9sfegt9,3.0,7.0,100,9
435d391a-704a-433d-9e1f-808d5bdf0efa,0,7emjawxc,7.0,9.0,0,33
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,0,k5w7o6cb,7.0,7.0,0,30
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,0,rtdbf8xn,4.0,7.0,0,65
8c492e79-5331-4a8a-b891-91bce6a361bb,0,ui5tzn3g,7.0,7.0,0,73
3e150849-a7a9-4c64-be45-0134d9afd6fa,1,7ngooiwd,6.0,4.0,50,71
e4c02406-fa7c-46e9-9c59-870be139319d,0,u1iro3iy,9.0,9.0,0,60
4bf14b3e-f54f-412f-91f0-e218adf085dc,1,5abbychi,3.0,7.0,59,89
193a1464-fc8a-42ab-8848-e0688af7e0fd,1,al292jhs,6.0,6.0,59,90
071b8067-56fe-44c0-89db-6fb7db2783ee,1,fbc0hyzk,4.0,7.0,100,20
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,1,vt2oivfb,2.0,2.0,39,3
85b548af-6c23-4d18-a400-7196d80c4462,1,ocmdhkl6,6.0,6.0,74,64
ce0263cc-b96f-4196-96d0-2d3aa043f53e,0,vqi202u5,9.0,9.0,0,40
74655c74-6359-4c3b-8289-426d98d20e9d,0,dk858fal,9.0,8.0,0,3
14f3d216-232c-4b68-9554-3d70e1fc0140,0,iz9t2t7p,7.0,7.0,0,74
6b6d97bc-5b30-4643-a572-f4ff2e2ec973,0,1a80vvtk,8.0,7.0,75,74
bb98a823-47ad-449f-b573-2dadd99d20c4,1,v4n9ix0y,4.0,7.0,85,62
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,r1t1mtrr,7.0,9.0,100,25
da4f173d-16e5-4c97-9a77-fcb435984ddd,1,oi9ssdqm,9.0,9.0,11,0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,ff19xvks,5.0,5.0,51,100
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,1,kfly4ihg,4.0,4.0,41,59
618dc56e-43c8-43b5-9474-219ab21edbfd,0,oj3mnrju,9.0,9.0,100,30
b2d37afa-9911-41d6-997f-6d7369f1d6f2,1,npeeivlh,6.0,7.0,0,20
79e28a95-7e95-4bb2-85d2-25325aa5ff88,0,77n27jug,9.0,9.0,0,12
448d41f3-9b57-44f1-9ac9-c3f608e284ff,1,rbzs38qv,3.0,4.0,50,10
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,1,d5wl3kqe,6.0,6.0,80,60
4e131c0a-d3c7-4c1d-b19b-00eec13972db,1,48zggt01,6.0,7.0,71,90
db6630b5-29db-4042-b79f-beb5e5dc81d1,1,3psaazzg,3.0,3.0,25,74
a0e70cc9-d661-4237-ab6e-692c99397d06,0,k70h7yc7,4.0,5.0,25,4
3cfc0142-ef2a-4a44-a484-a18567bad980,1,sptmnxsa,8.0,9.0,99,20
92aeebce-c4f4-4c12-bcfe-787e838884ea,0,op0ol1n7,7.0,8.0,75,69
eed9ba9d-ab2b-4aab-96bc-782243ff1f06,1,mdek62aj,6.0,7.0,36,14
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,0,e5dgprq7,9.0,9.0,0,24
b202956d-95f3-46da-8ce7-478d6ad45201,0,wb55k9bn,9.0,9.0,0,0
84184ee1-7a24-4886-aaf7-420b19187f40,0,ql9dc15n,8.0,8.0,0,46
62cdfece-43dd-451a-80d4-98182ab75885,0,q9m9jdoq,9.0,9.0,0,10
1c26bad9-2258-47f1-9858-ae9efc313b28,0,tj0qofgu,7.0,7.0,0,67
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,zrhw1gh6,7.0,7.0,82,50
bd71b316-74a6-467c-abe6-cf0ae664ee76,0,jdpqueuq,9.0,9.0,0,0
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,0,xvwl6ixk,9.0,9.0,0,100
d66d4109-fa0d-437d-9c8e-c69759aaf368,0,oas4arzu,3.0,5.0,36,55
d4b9806e-ef03-4992-b102-4f39bec52e1e,0,fu5e5wf2,9.0,9.0,0,89
f339a280-e835-4165-be41-5cda6fb1604f,0,h6rw1f8g,8.0,8.0,0,50
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,1,wd3b9k2b,6.0,6.0,72,62
3d2c8b8e-a782-4b21-979f-43ca387d98ce,0,hztmkpye,8.0,9.0,0,35
dabe869d-79d8-4c82-9350-5e4ebd0806c7,0,dxsq4paz,9.0,9.0,0,50
5587d7fa-61be-4e15-8227-f08cf8dd0e38,0,ag5tzei9,9.0,8.0,0,100
270782bb-1a25-4a39-9a85-75c8d6a74874,1,gj1ls51u,7.0,7.0,100,63
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,v3wpwyhr,8.0,9.0,0,25
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,6qywncmf,3.0,5.0,50,87
f3a6d784-763f-41fb-b889-11f2bcba72d7,0,0f58nhzy,8.0,9.0,0,14
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,1,m46iyngj,4.0,3.0,50,25
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,0,rfe7x7ut,9.0,9.0,96,30
40170aeb-ede7-4021-a39c-ad6a5da1c5ee,1,aux3ljfw,4.0,7.0,38,49
fb4a7a93-0dcb-462d-9b64-92428dc44a45,0,vfwyjhk4,9.0,9.0,0,5
12734b48-37d5-4495-97ab-3cdda6b4b0bc,0,a7ex2kjx,4.0,7.0,35,50
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,1,ri529his,2.0,2.0,20,17
3d0653a6-eab4-418c-bc06-25f06fe8614e,0,5xpkrjz6,9.0,9.0,0,0
39bb06b9-5386-4081-addd-8216cb497a4c,0,vrskb6hh,9.0,9.0,0,31
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,1,bpz3b6k9,4.0,7.0,72,58
08605b08-d2d6-477f-90da-eabbd616bb94,1,lhhpqpw1,2.0,2.0,10,75
927090d6-261c-47ed-87d1-6f1af46168f4,0,9yhz2tjn,9.0,9.0,0,12
fd55005f-2307-48da-950c-1de503579209,0,t0i00hyh,9.0,9.0,0,13
bd71b316-74a6-467c-abe6-cf0ae664ee76,0,tsb5q0uo,9.0,9.0,0,100
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,ljg4ftvg,6.0,7.0,75,26
3330f40e-23dc-42c2-9cb9-716eb37faaa3,0,05h76ab1,9.0,9.0,0,20
09ed07b3-c272-4911-94c2-acf51d8ab921,0,cmytocmw,3.0,3.0,0,36
a610f7e4-a9a3-428d-8f5c-100f37d872e2,1,fpnxmzhu,4.0,5.0,58,59
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,0,o52wq9jj,9.0,9.0,0,50
971f10d3-df07-40be-903a-6294cf6fefb0,1,tfraclac,6.0,7.0,75,1
270782bb-1a25-4a39-9a85-75c8d6a74874,1,6r5my7yy,8.0,8.0,100,0
b7c28702-7a1c-4e82-9b92-4422a60440d0,0,5h6f1e9z,9.0,9.0,0,50
828c7ca4-abbc-407e-8afc-75d188bb2454,1,o0klwpwo,7.0,7.0,64,75
d66d4109-fa0d-437d-9c8e-c69759aaf368,0,ah41htgu,3.0,3.0,50,50
37f088e5-ab58-4234-bdd3-e77835d3504b,1,4fl91ovf,2.0,2.0,11,4
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,1,rtzumpd3,6.0,6.0,35,0
45a6c2ee-e4d1-4de4-97ae-68358cd61b78,0,ohcyl88p,5.0,5.0,59,81
5102b823-e4db-4306-a745-05bbd0092dbd,1,wmib7o6r,3.0,5.0,50,2
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,dlonbcko,8.0,9.0,100,85
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,ytdxw23d,9.0,9.0,0,11
d0a5d8c4-a5d8-42e4-9e98-657545cec815,0,vqvm7ays,9.0,9.0,0,50
3e5480ae-186e-4ae5-84fa-45eff245ad5d,1,nqe9x81j,3.0,6.0,75,0
ad294208-cc7b-4aa5-91f5-bba5d419f065,1,g1mz9r14,5.0,5.0,55,57
b2d37afa-9911-41d6-997f-6d7369f1d6f2,1,ztcfaig2,7.0,7.0,40,51
e4c02406-fa7c-46e9-9c59-870be139319d,0,r66sq8fn,8.0,8.0,0,0
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,55ibx2fu,6.0,8.0,75,0
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,1,s2mzqmc2,7.0,7.0,75,50
618dc56e-43c8-43b5-9474-219ab21edbfd,0,9n64p0zp,5.0,5.0,51,50
c1b8876a-b970-41aa-9978-40d4853f6373,0,enyvnpzy,9.0,9.0,0,35
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,1,tjnf78ba,6.0,9.0,100,50
6e77a200-7836-4282-8447-30e9f4e8cfb7,1,opwqrxbt,3.0,3.0,60,75
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,0,ug08vjpw,6.0,7.0,0,76
4e131c0a-d3c7-4c1d-b19b-00eec13972db,1,vsedq4lm,6.0,6.0,75,60
5e433a7f-d48b-449b-8f30-35e205ee75dc,1,07fvcs6t,6.0,7.0,49,10
57ab2538-39e7-4d42-b6e6-ab38688d415d,1,9lred2i8,2.0,1.0,9,7
34bf225b-43e6-4cfb-8844-d52419dc4906,1,uasrcedz,7.0,7.0,93,37
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,t1eo7aay,9.0,9.0,0,79
3055442e-4c98-484d-a092-9838823ac08f,0,5x0jun41,9.0,9.0,0,75
0700e775-44f7-47b9-aec5-078516a9032c,0,wt6o44cm,6.0,6.0,0,41
f7886106-14d7-4b51-bf73-7d011654222f,1,ypsdsift,2.0,2.0,50,76
e588666a-a560-466e-8494-aa64a1d06807,1,hymbzr4u,7.0,7.0,84,2
997db0f8-af39-4881-b5b2-1aa64dd16030,0,aw9bts7u,9.0,9.0,0,35
fbc44a26-879c-4df3-ad22-8a4a79af4707,0,ege51nxh,9.0,9.0,0,72
0a711253-bdc8-4020-ae33-b658d33292ff,1,ttqwup5f,2.0,2.0,27,50
8c492e79-5331-4a8a-b891-91bce6a361bb,0,50ucvh5k,8.0,8.0,0,0
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,0,er3krbnt,1.0,1.0,47,50
86d1cfb8-1101-40a7-84eb-0c376feb0183,0,aze6aziw,4.0,4.0,45,84
a6567b33-5043-4d3a-8da9-22fb429dc352,0,xpauv7g5,8.0,8.0,95,6
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,1,tw8tnomm,4.0,3.0,50,48
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,lwsk7m2b,2.0,9.0,100,0
18693e2d-f85c-47f7-be15-b056183f0b66,0,fye2e0on,8.0,8.0,20,5
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,0,qjb53tr9,6.0,8.0,100,50
ba492bdd-2caa-4147-9af8-b10a96a28355,0,n69dj1da,9.0,9.0,0,66
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,1,79lcrl6a,6.0,4.0,25,25
94e2dbef-ba04-4efb-ad39-41260d0247bd,1,5ykcuul6,5.0,4.0,25,35
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,h6wh6ii5,7.0,8.0,83,26
bf2e339f-0e64-466f-91ca-e9f1b26935d2,0,jsttsexw,9.0,9.0,0,100
6808d151-dca3-4897-8e05-1c8757b1b671,1,ej5fflk5,2.0,2.0,50,51
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,1,73h7p1tq,3.0,2.0,16,90
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,1,q52caddh,5.0,5.0,65,25
cdfdbcd2-e24f-4833-b950-18330c544d55,1,5r51wo9q,5.0,5.0,50,74
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,6idptirt,8.0,8.0,0,87
6de29543-7e86-4aee-b61e-3bbdf75cfacd,0,akdh3q0x,9.0,9.0,0,75
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,9z19wrzt,9.0,9.0,0,75
8f962717-825a-44d1-8c70-11e538b2e210,1,xro9007i,7.0,6.0,63,57
69151edb-e4da-4902-933d-283ed7cfea4e,0,1u14m0z2,5.0,4.0,0,73
db6630b5-29db-4042-b79f-beb5e5dc81d1,1,6mpwz2tm,4.0,4.0,50,30
7e679441-d793-4967-a395-60329e3067bc,1,s62pwkjc,4.0,3.0,36,56
d1b64760-12b9-4490-98b4-d8d251bb4657,1,m32wg73n,7.0,9.0,100,85
487d8021-b059-428a-aa61-0ad8ca8220a8,0,103crvzd,4.0,4.0,35,51
448d41f3-9b57-44f1-9ac9-c3f608e284ff,1,bffyt9xq,8.0,8.0,80,50
3fb759ca-fc3c-4202-890f-db5b2ea26e75,0,qgkm2gza,5.0,5.0,50,74
35d478bf-e51f-4026-b27e-fcba99c5b541,0,pwfbe9se,7.0,7.0,75,2
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,0,c4c9topa,2.0,2.0,0,82
84184ee1-7a24-4886-aaf7-420b19187f40,0,5x2gccf5,9.0,9.0,0,0
34bf225b-43e6-4cfb-8844-d52419dc4906,1,vyi5wonc,7.0,9.0,100,25
f7fae410-ad69-4284-9c81-80ec3c85b011,1,yj4yrrj7,5.0,5.0,50,75
31384ef4-687b-40e9-b2b4-7d351e7a741d,0,l50l0t7u,7.0,8.0,0,100
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,1,wslbe503,7.0,8.0,80,65
f4d8edd5-9e4e-4273-878d-db2c27550afa,1,d2l4oj3u,9.0,8.0,96,5
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,tk8842b0,1.0,3.0,0,90
f339a280-e835-4165-be41-5cda6fb1604f,0,omkbbhhe,9.0,9.0,0,25
e6b1242a-eb53-470a-bf9b-852426fba95b,0,d0ehlt6u,9.0,9.0,0,72
68b178f0-c784-469d-8357-bf71ba6b4137,1,rovngv1u,5.0,5.0,78,16
f7376258-d293-44f9-aa07-938361a4e1ee,0,368npmx2,8.0,8.0,0,67
57ab2538-39e7-4d42-b6e6-ab38688d415d,1,3rnsl4ec,6.0,7.0,75,0
56908d7b-bb73-427c-a43d-618ff038e1f3,0,jduft0at,3.0,3.0,51,35
1ce297c5-c0a8-4f4e-838a-53de94b8c128,1,kpy7nhiw,5.0,5.0,50,50
a0e28bd7-e88a-44aa-b199-1e496a4f4cca,1,awxnuese,3.0,3.0,49,48
14f3d216-232c-4b68-9554-3d70e1fc0140,0,3jcw1x6s,9.0,9.0,0,0
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,2vt1w9v4,7.0,9.0,0,51
0958da06-33d6-4f3b-851b-fa9fddffde82,1,djs81afv,3.0,3.0,34,50
999b17bd-a73b-4459-849b-c8dbd3e6a675,0,tjwxxkgz,9.0,9.0,0,7
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,3q3gwsf2,8.0,8.0,100,50
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,jpvty1l3,9.0,9.0,0,0
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,mnnllhb0,9.0,9.0,0,75
b2d37afa-9911-41d6-997f-6d7369f1d6f2,1,xr0dhefd,5.0,5.0,51,99
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,kkfcihaa,8.0,8.0,10,8
997db0f8-af39-4881-b5b2-1aa64dd16030,0,5nwve1jt,7.0,7.0,0,49
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,kkqkm8c3,1.0,1.0,10,75
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,nkf2ss0o,8.0,9.0,0,26
bf2e339f-0e64-466f-91ca-e9f1b26935d2,0,f02yzw1v,9.0,9.0,0,25
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,1,vnbvro81,2.0,2.0,50,60
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,1,ijtt7ixk,4.0,6.0,99,79
7c78f2c1-13b9-4b57-ae49-0bbef1df7a08,0,fusb0o36,9.0,9.0,0,25
7298782e-7bac-4a4a-b322-d4832c0cf6a2,0,pain2sfj,8.0,7.0,100,99
d9d87931-6293-4e67-b582-78b8ec19044f,1,b7uotdiu,5.0,5.0,50,50
ae471e6a-1d8c-4514-bec5-047dfb21703e,0,mbh2ap2j,5.0,5.0,50,99
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,0,gtqg4alu,5.0,9.0,0,62
84184ee1-7a24-4886-aaf7-420b19187f40,0,yfr42n54,8.0,8.0,0,41
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,s8s8r6od,8.0,8.0,89,86
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,1,280ia2hf,7.0,5.0,17,54
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,1,a644lk9a,2.0,2.0,10,59
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,0,6npwvr3e,9.0,9.0,0,0
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,ymb5zqil,9.0,9.0,100,60
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,1,tgoccmze,4.0,3.0,50,85
74212755-8bb3-4753-97cc-2c5d79bc918a,0,v1sur4uk,7.0,8.0,0,30
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,0,kilzznok,9.0,9.0,0,46
594f14e8-be52-438e-bae8-e1a7d2585951,0,x4vgyedy,9.0,9.0,0,0
164c2d23-06b5-41e3-9540-6cd3f804ea5b,0,5li28yxl,5.0,4.0,0,51
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,f885ccqs,7.0,7.0,75,10
5102b823-e4db-4306-a745-05bbd0092dbd,1,7jls4mv4,2.0,1.0,10,10
5d5da7ba-1c98-45fb-a2d5-157891237c44,0,gpomtmrc,9.0,9.0,0,0
3fb759ca-fc3c-4202-890f-db5b2ea26e75,0,3ofllhfr,5.0,6.0,65,50
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,1,hsd4wpdh,8.0,8.0,92,25
ded6cd39-1862-4649-af01-cd0d38586054,1,fkrm3kl1,8.0,8.0,0,5
56908d7b-bb73-427c-a43d-618ff038e1f3,0,53jw9rdh,6.0,6.0,55,24
f4d8edd5-9e4e-4273-878d-db2c27550afa,1,34kj7eks,8.0,8.0,3,24
f98967f1-d272-4dd8-9a4b-79d55550c628,1,ed1to2ie,2.0,9.0,100,85
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,q273nx5o,9.0,9.0,0,0
0a711253-bdc8-4020-ae33-b658d33292ff,1,0zx4uzgc,7.0,8.0,15,25
2a6f9c3f-eb70-4442-ad1c-847f19e43161,1,lni5v0k5,4.0,4.0,23,13
3e150849-a7a9-4c64-be45-0134d9afd6fa,1,h6yd9u8a,9.0,9.0,99,0
2daeadf6-9297-40da-941c-b25177a96b8a,1,6gleibvz,4.0,3.0,41,64
435d391a-704a-433d-9e1f-808d5bdf0efa,0,gs7anie3,9.0,9.0,0,24
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,1,20i1coc0,8.0,7.0,74,100
b57f6807-026c-4bbe-a71a-18b62635728b,1,7dd9fk68,4.0,8.0,63,4
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,1,a4pyn1if,2.0,2.0,10,90
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,oj6yzrsw,6.0,7.0,47,51
74655c74-6359-4c3b-8289-426d98d20e9d,0,zwif85p2,9.0,9.0,0,2
14f3d216-232c-4b68-9554-3d70e1fc0140,0,lloq116c,5.0,5.0,0,59
a65d0909-c6f9-485b-bdb8-d65ab86948d6,1,yrhfep3w,7.0,5.0,50,51
0a8643ac-6490-4c68-8b49-f059f3dea152,0,5f31b64c,8.0,8.0,0,14
9e5e5e56-151a-44cd-8376-f81c66f78b38,0,9acp9gpi,9.0,9.0,0,0
9c0c30d3-f782-4104-8f78-1f824c920485,1,raher31c,9.0,9.0,100,26
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,2mfm7i7u,8.0,9.0,100,10
927090d6-261c-47ed-87d1-6f1af46168f4,0,0id9yfub,9.0,9.0,0,25
523680ae-3735-4a57-8e84-f7f0d6dba065,0,xx9b41li,8.0,8.0,0,20
bb98a823-47ad-449f-b573-2dadd99d20c4,1,eihpqgxo,6.0,5.0,56,74
5587d7fa-61be-4e15-8227-f08cf8dd0e38,0,xjmrfimw,4.0,4.0,0,74
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,2ivtgkyn,9.0,9.0,100,0
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,1,lrlajkoq,8.0,7.0,85,65
7e679441-d793-4967-a395-60329e3067bc,1,xmugz3ep,7.0,7.0,86,100
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,1,z1suyduo,3.0,3.0,33,5
c0002a1c-09c6-4939-8524-acc0671b187b,1,b8vvpbp3,8.0,8.0,76,0
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,0,8ho3x1xr,9.0,9.0,0,50
cb260fad-db5b-4730-960c-020aa4fd43c5,0,ogbw9gyw,9.0,9.0,0,14
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,1,mv6niqwn,9.0,9.0,100,49
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,1,3dbyk62z,8.0,8.0,95,25
4bf14b3e-f54f-412f-91f0-e218adf085dc,1,x34552z9,5.0,3.0,20,40
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,1,yxrbebwq,4.0,4.0,50,100
8c492e79-5331-4a8a-b891-91bce6a361bb,0,eophih8t,9.0,9.0,0,4
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,7wg87ome,4.0,6.0,75,75
90d2d339-33ae-4578-b5ce-d1be4955b74e,0,cx23mahm,4.0,6.0,65,35
d4b9806e-ef03-4992-b102-4f39bec52e1e,0,fx7i38er,9.0,9.0,0,25
fd55005f-2307-48da-950c-1de503579209,0,lm29jouh,9.0,9.0,0,49
d9d87931-6293-4e67-b582-78b8ec19044f,1,5ovvaoaq,7.0,7.0,72,30
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,0,fq85qgbr,9.0,9.0,0,75
3d2c8b8e-a782-4b21-979f-43ca387d98ce,0,fabv64v7,9.0,9.0,0,50
82b08721-72c1-4bfe-b09b-511b3b03f484,0,55vf7v1q,9.0,9.0,0,10
6cf0f3e4-b380-4d82-8145-3768e7bbfc93,1,7h82mfii,2.0,2.0,18,11
e6b1242a-eb53-470a-bf9b-852426fba95b,0,jyqhpw08,6.0,8.0,0,25
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,1,2bfbja13,3.0,5.0,45,18
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,n4uuvpgu,3.0,2.0,10,10
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,0,txc44xyk,9.0,9.0,0,4
6b6d97bc-5b30-4643-a572-f4ff2e2ec973,0,43dk7ggs,6.0,3.0,48,50
0a711253-bdc8-4020-ae33-b658d33292ff,1,vxpjyb25,6.0,4.0,0,72
e29b0a28-2897-450e-b920-fcd41084a12a,1,25ge2ptz,7.0,3.0,65,20
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,ef0qyppy,4.0,4.0,44,71
5229cb92-c3db-4434-b923-e96e0c7cbdfe,1,hd3bqzfr,8.0,7.0,0,90
c2a5d782-57a2-4af7-ba39-2080319388cb,1,ci9ihuay,4.0,2.0,30,50
cf03d4be-d9a4-4f9a-951e-cc07487684de,1,vu1xk858,6.0,7.0,60,58
e588666a-a560-466e-8494-aa64a1d06807,1,xpffc1oc,1.0,1.0,10,100
74655c74-6359-4c3b-8289-426d98d20e9d,0,9ps4ra03,9.0,9.0,0,50
288082eb-5ab6-456c-a2c8-5a548d12a42e,1,amkhybhm,4.0,4.0,48,60
f7376258-d293-44f9-aa07-938361a4e1ee,0,zhvkumrz,7.0,8.0,0,2
17918fa7-6907-45ff-8929-406cc7a943ef,1,7b54q8k9,7.0,7.0,47,56
f7fae410-ad69-4284-9c81-80ec3c85b011,1,1l7d1yuw,5.0,6.0,85,75
b202956d-95f3-46da-8ce7-478d6ad45201,0,7rqndgt8,9.0,9.0,0,20
fd55005f-2307-48da-950c-1de503579209,0,xqijd49s,9.0,9.0,0,0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,ujcp48xz,5.0,5.0,50,3
0c4b080a-4850-42f3-99fe-a8b386bc318e,0,r369t035,7.0,6.0,0,59
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,2cdo0y1w,7.0,9.0,0,26
927090d6-261c-47ed-87d1-6f1af46168f4,0,npwfhvwf,9.0,9.0,0,75
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,1,lgxwuwqq,7.0,8.0,100,3
c3df61ef-db61-4d63-8033-442f78804201,0,wwnfpa3i,9.0,9.0,0,8
bb98a823-47ad-449f-b573-2dadd99d20c4,1,3sk9ox8z,3.0,5.0,70,50
ca42e827-d57f-45f9-ac97-5d943f02dc05,0,m4cqnxwl,7.0,9.0,0,25
